Account name,Account IBAN,Counteraccount IBAN,Transaction date,Amount,Currency,Detail
Jos,BE69771770897312,BE80791059667311,Fri Feb 14 05:14:28 CET 2020,-4186.14,EUR,Accusamus expedita distinctio quam expedita accusamus.
Jos,BE69771770897312,BE59549553499910,Sun Feb 16 16:08:03 CET 2020,342.79,EUR,Quo quo accusamus sit dolor alias ad provident.
Jos,BE69771770897312,BE29001373153596,Sat Feb 08 13:06:30 CET 2020,-808.53,EUR,Totam laboriosam ut sit consectetur ut vero fugiat.
Jos,BE69771770897312,BE70611666392024,Mon Feb 03 03:28:29 CET 2020,-1221.35,EUR,Odit qui corporis.
Jos,BE69771770897312,BE74007699515387,Thu Jan 30 14:44:44 CET 2020,3305.19,EUR,A eveniet sint illo consectetur ratione.
Jos,BE69771770897312,BE61639293593559,Mon Feb 10 02:27:56 CET 2020,1919.2,EUR,Facilis nisi rerum.
Jos,BE69771770897312,BE51146881393835,Mon Feb 17 17:34:18 CET 2020,4566.69,EUR,Nostrum qui aliquam.
Jos,BE69771770897312,BE92554155926119,Wed Jan 29 11:01:58 CET 2020,4601.84,EUR,Et quasi sed doloremque eligendi dolor.
Jos,BE69771770897312,BE34728422541461,Thu Feb 06 00:42:20 CET 2020,4421.29,EUR,Assumenda excepturi est.
Jos,BE69771770897312,BE50586107201911,Sat Jan 25 00:04:38 CET 2020,709.5,EUR,Deleniti distinctio accusantium sequi quibusdam.
Jos,BE69771770897312,BE92466721007752,Tue Feb 04 20:51:28 CET 2020,-2319.63,EUR,Corporis velit sint tenetur aliquam qui deleniti nam.
Jos,BE69771770897312,BE70880453958601,Fri Feb 14 02:38:01 CET 2020,3471.42,EUR,Modi quas non.
Jos,BE69771770897312,BE24265399269720,Tue Feb 11 15:01:43 CET 2020,-4162.21,EUR,Eos architecto rerum odio et.
Jos,BE69771770897312,BE21038913027031,Tue Feb 18 16:21:51 CET 2020,-1074.05,EUR,Est illum consequuntur.
Jos,BE69771770897312,BE95999645110453,Fri Feb 14 19:37:33 CET 2020,-1270.27,EUR,In accusamus explicabo debitis voluptas modi quasi pariatur.
Jos,BE69771770897312,BE82657407130293,Fri Feb 07 15:49:09 CET 2020,-4515.2,EUR,Sunt cupiditate consequatur nihil sed molestiae nobis ullam.
Jos,BE69771770897312,BE27448692944039,Sat Feb 08 14:00:15 CET 2020,750.16,EUR,Temporibus accusantium ducimus neque qui.
Jos,BE69771770897312,BE34965341950653,Sat Jan 25 06:42:28 CET 2020,-339.75,EUR,Dolores officiis perferendis soluta nobis.
Jos,BE69771770897312,BE62913638607987,Sun Feb 09 00:42:52 CET 2020,1483.27,EUR,Suscipit debitis vel esse et.
Jos,BE69771770897312,BE38176040625470,Mon Feb 03 17:31:15 CET 2020,2228.18,EUR,Quaerat quia soluta sit nesciunt sint aperiam vero.
Jos,BE69771770897312,BE59608316811599,Wed Feb 12 06:47:39 CET 2020,-2165.11,EUR,Quos velit et voluptas perferendis.
Jos,BE69771770897312,BE61861002903395,Tue Feb 18 17:45:51 CET 2020,3736.98,EUR,Praesentium in reprehenderit ex minus quia quisquam.
Jos,BE69771770897312,BE27769557338280,Tue Feb 11 06:16:48 CET 2020,298.87,EUR,Voluptates ex impedit non dolore.
Jos,BE69771770897312,BE29473430154730,Tue Feb 18 14:33:46 CET 2020,-117.58,EUR,Illum quo fugiat qui quisquam.
Jos,BE69771770897312,BE72810646750385,Wed Feb 19 07:24:06 CET 2020,-740.09,EUR,Possimus facere ut qui expedita ratione quia.
Jos,BE69771770897312,BE77168429821050,Sun Feb 16 04:35:58 CET 2020,-4269.87,EUR,Molestias aut suscipit.
Jos,BE69771770897312,BE86723694901078,Sun Feb 02 20:37:00 CET 2020,-1826.02,EUR,Provident eum iusto voluptatem aliquid.
Jos,BE69771770897312,BE71602622893535,Thu Jan 23 01:16:03 CET 2020,-1041.41,EUR,Odio amet quia eum autem sapiente.
Jos,BE69771770897312,BE58216786880349,Mon Feb 10 08:47:40 CET 2020,-1325.6,EUR,Ipsam eos ut autem et velit.
Jos,BE69771770897312,BE80138761402742,Wed Feb 19 06:23:28 CET 2020,2876.97,EUR,Facilis dolor amet.
Jos,BE69771770897312,BE36016897268986,Wed Feb 05 07:18:16 CET 2020,4554.92,EUR,Porro dolorem exercitationem eligendi odio ut.
Jos,BE69771770897312,BE64246296549750,Sun Feb 09 11:27:16 CET 2020,-2849.91,EUR,Velit consequatur incidunt consequuntur omnis.
Jos,BE69771770897312,BE80221225341739,Fri Feb 07 03:17:11 CET 2020,437.51,EUR,Placeat quis corporis quae fugit.
Jos,BE69771770897312,BE87323741168043,Tue Feb 18 19:55:04 CET 2020,-1593.29,EUR,Repellat voluptatem magni.
Jos,BE69771770897312,BE19313663457572,Mon Feb 17 13:59:57 CET 2020,-2978.04,EUR,Sed sunt excepturi qui temporibus aspernatur.
Jos,BE69771770897312,BE38951808070492,Wed Feb 05 22:30:14 CET 2020,-4537.15,EUR,Sit voluptas ipsam enim.
Jos,BE69771770897312,BE04227722844069,Sun Feb 09 19:28:21 CET 2020,263.56,EUR,Reiciendis id dolore dolorum molestiae libero.
Jos,BE69771770897312,BE66788721343950,Tue Feb 11 17:18:17 CET 2020,-4328.09,EUR,Iusto quos voluptas.
Jos,BE69771770897312,BE10281642635056,Tue Feb 11 03:50:08 CET 2020,3157.01,EUR,Expedita molestiae expedita labore et autem eaque.
Jos,BE69771770897312,BE29143568907669,Wed Feb 12 15:23:14 CET 2020,-2122.36,EUR,Vel reiciendis dolor consequatur.
Jos,BE69771770897312,BE91318825515655,Fri Jan 24 11:50:30 CET 2020,-1516.6,EUR,Nesciunt veritatis quam.
Jos,BE69771770897312,BE67823448075021,Tue Feb 18 00:01:49 CET 2020,-832.14,EUR,Adipisci iusto non.
Jos,BE69771770897312,BE10627830062406,Sat Feb 01 08:49:52 CET 2020,-2340.16,EUR,Voluptatem molestias id quasi ipsam qui a.
Jos,BE69771770897312,BE54642884972610,Tue Feb 11 19:23:28 CET 2020,3226.38,EUR,Et iure debitis suscipit sed voluptatem.
Jos,BE69771770897312,BE56792778854421,Sat Feb 08 14:44:34 CET 2020,-679.95,EUR,Ex animi omnis voluptatibus labore.
Jos,BE69771770897312,BE30983251243764,Fri Feb 14 18:45:28 CET 2020,-1233.18,EUR,Qui itaque vitae veritatis maxime.
Jos,BE69771770897312,BE38532795272881,Fri Feb 14 06:15:09 CET 2020,4290.86,EUR,Enim qui qui reiciendis nesciunt.
Jos,BE69771770897312,BE58117303006975,Thu Feb 13 19:53:18 CET 2020,-3980.46,EUR,Adipisci reprehenderit eos rerum maiores magni aut necessitatibus.
Jos,BE69771770897312,BE25026236000832,Wed Feb 19 02:16:44 CET 2020,593.74,EUR,Blanditiis expedita fuga reiciendis veniam ea.
Jos,BE69771770897312,BE94261091477605,Tue Feb 18 02:02:31 CET 2020,-2276.29,EUR,Commodi dolore consectetur iure tempore velit.
Jos,BE69771770897312,BE72570339090162,Fri Feb 14 14:33:00 CET 2020,3435.54,EUR,Quia veniam reprehenderit error qui ea.
Jos,BE69771770897312,BE83396129456667,Sun Feb 16 04:11:48 CET 2020,-42.95,EUR,Aut quia aliquid.
Jos,BE69771770897312,BE62512647671236,Wed Feb 05 04:19:38 CET 2020,-3427.3,EUR,Ut architecto ex.
Jos,BE69771770897312,BE44282251798324,Sun Feb 16 00:47:38 CET 2020,312.25,EUR,Eos tempora placeat corrupti odio enim qui.
Jos,BE69771770897312,BE75369952332591,Fri Feb 14 19:11:06 CET 2020,-1252.64,EUR,Illo ullam accusantium.
Jos,BE69771770897312,BE77866841716063,Wed Feb 12 10:01:39 CET 2020,-611.96,EUR,Veritatis unde ad et.
Jos,BE69771770897312,BE31553331365816,Sun Feb 02 13:55:25 CET 2020,-213.09,EUR,Expedita beatae aut eum fugiat inventore.
Jos,BE69771770897312,BE73516206647695,Wed Feb 12 23:10:37 CET 2020,-4093.93,EUR,Ipsam est nihil illum quam ut molestiae.
Jos,BE69771770897312,BE56365320668778,Thu Feb 13 18:27:53 CET 2020,-4210.48,EUR,Labore et veritatis rerum similique perspiciatis ratione dolorum.
Jos,BE69771770897312,BE22284407834404,Sun Feb 16 21:14:30 CET 2020,-4557.11,EUR,A voluptas libero sequi voluptatem eveniet est.
Jos,BE69771770897312,BE85499420514045,Thu Feb 13 17:21:55 CET 2020,1352.57,EUR,Dolore aut aliquam repellat veniam quidem.
Jos,BE69771770897312,BE40667843649527,Sun Feb 09 15:48:06 CET 2020,-2994.72,EUR,Non ea quia et non.
Jos,BE69771770897312,BE61753873287194,Wed Feb 05 11:14:32 CET 2020,-4570.88,EUR,Et recusandae deserunt qui et neque.
Jos,BE69771770897312,BE08080434546662,Tue Feb 18 20:09:09 CET 2020,-3365.59,EUR,Dolorem ullam consequuntur possimus quas.
Jos,BE69771770897312,BE76640483448833,Wed Jan 22 19:56:45 CET 2020,-4992.83,EUR,Repellat laborum odit.
Jos,BE69771770897312,BE78549696819978,Sat Feb 15 18:46:09 CET 2020,-441.2,EUR,Libero reprehenderit dicta consequatur omnis quos.
Jos,BE69771770897312,BE69561533060161,Wed Feb 12 08:52:56 CET 2020,4127.32,EUR,Officiis nemo quia officia rerum iste ut.
Jos,BE69771770897312,BE95999385637102,Sat Feb 08 05:24:14 CET 2020,-1199.49,EUR,Assumenda soluta magnam iure corporis.
Jos,BE69771770897312,BE08419672905264,Mon Feb 17 08:20:13 CET 2020,1703.1,EUR,Possimus voluptas aut iste modi qui.
Jos,BE69771770897312,BE03978444262004,Sat Feb 15 01:19:55 CET 2020,-1880.75,EUR,Voluptatem illo ea corrupti ipsum et.
Jos,BE69771770897312,BE26910262731118,Mon Feb 17 21:25:08 CET 2020,-2549.2,EUR,Porro quis soluta.
Jos,BE69771770897312,BE05048283371364,Sun Feb 09 16:44:32 CET 2020,1480.2,EUR,Nostrum nemo sunt quo in eos.
Jos,BE69771770897312,BE32381530488687,Sat Feb 15 10:42:04 CET 2020,-2572.0,EUR,Non non deserunt sapiente.
Jos,BE69771770897312,BE69337489791130,Sun Jan 26 09:02:45 CET 2020,561.86,EUR,Consequatur saepe doloremque aut quia quae.
Jos,BE69771770897312,BE77447691281563,Tue Feb 18 07:23:11 CET 2020,4436.77,EUR,Minima accusamus animi.
Jos,BE69771770897312,BE97389901629033,Wed Feb 19 01:12:54 CET 2020,4971.04,EUR,Dolores voluptatem cupiditate eum.
Jos,BE69771770897312,BE86245459623751,Sat Jan 25 22:01:52 CET 2020,-606.87,EUR,Voluptate eius accusantium qui rerum molestiae quod qui.
Jos,BE69771770897312,BE55314121277233,Sun Feb 16 22:41:44 CET 2020,-1092.26,EUR,Nemo et sed tenetur temporibus voluptatem.
Jos,BE69771770897312,BE67426808301802,Tue Feb 18 10:03:53 CET 2020,-563.53,EUR,Quos occaecati reprehenderit.
Jos,BE69771770897312,BE74521369404001,Wed Feb 19 04:07:07 CET 2020,3830.62,EUR,Omnis nam quae veniam et ullam.
Jos,BE69771770897312,BE59898796163323,Tue Feb 04 00:55:43 CET 2020,-4241.0,EUR,Officiis ut sed unde voluptate pariatur exercitationem aliquam.
Jos,BE69771770897312,BE94399424233644,Tue Feb 18 03:10:18 CET 2020,-3490.89,EUR,In fugiat qui ut minima id.
Jos,BE69771770897312,BE36482172105586,Sat Feb 08 07:59:01 CET 2020,-793.74,EUR,Minima illo quia cum inventore.
Jos,BE69771770897312,BE87197607067984,Mon Feb 10 20:46:50 CET 2020,3412.84,EUR,Voluptatem architecto blanditiis laboriosam expedita ut.
Jos,BE69771770897312,BE07730767264747,Tue Feb 18 13:44:31 CET 2020,-1710.36,EUR,Sit veniam ut labore a nulla dolor facere.
ione aperiam laborum qui.
Jos,BE69771770897312,BE62173580426260,Sun Feb 09 08:07:29 CET 2020,4837.85,EUR,Quod modi deleniti iste dolores consequuntur.
Jos,BE69771770897312,BE19254162304616,Mon Jan 27 00:12:31 CET 2020,1340.88,EUR,Qui est consequuntur occaecati consectetur doloribus.
